"DIDAT","MIUID","DUDAT","MUUID","BDVER","DMSTO","MMSQU","DDPPY","FJPUB","DDDPY","FJDEL","LUPDT","ASEQN","MGI13MSZKC","MGI13MSZKK","MGI13KSZKK","MGI13JSZKK","MGI13ESZKK"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","ペイ","ペインクリニック科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","疼内","疼痛緩和内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","ペイ内","ペインクリニック内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","ペイ外","ペインクリニック外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","ペイ整外","ペインクリニック整形外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","疼外","疼痛緩和外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","緩内","緩和ケア内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","緩外","緩和ケア外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","疼皮","疼痛緩和皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","救急","救急医療科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","集中","集中治療科／ｉ．ｃ．ｕ．／ｃ．ｃ．ｕ","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","手術","手術科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","臓移","臓器移植科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","災外","災害外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","救","救急科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","産","産科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","婦","婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","産婦","産婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","産婦生殖","産婦人科（生殖医療）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢産婦","漢方産婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢婦","漢方婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","生殖婦","生殖医療婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","婦内視","婦人科（内視鏡）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","不妊婦","不妊治療婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","感染婦","感染症婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腫婦","腫瘍婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","性感染婦","性感染症婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","内視婦","内視鏡婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","皮","皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢皮","漢方皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腫皮","腫瘍皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","頭皮","頭部皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","性感染皮","性感染症皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","男皮","男性皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","老年皮","老年皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","アレ疾皮","アレルギー疾患皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","形外","形成外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美外","美容外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美皮","美容皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美皮漢","美容皮膚科（漢方）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美内","美容内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美婦","美容婦人科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","美眼","美容眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","泌","泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","性","性病科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","泌不妊","泌尿器科（不妊治療）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","泌人透","泌尿器科（人工透析）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","性感染内","性感染症内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","男泌","男性泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","神泌","神経泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","女泌","女性泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腎泌","腎臓泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","性感染泌","性感染症泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢泌","漢方泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","老年泌","老年泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腫泌","腫瘍泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","透析泌","透析泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","感染泌","感染症泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小","小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小内","小児内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小外","小児外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小循","小児循環器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小神","小児神経科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小精","小児精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","新生","新生児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","未熟","未熟児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","児精","児童精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","新生内","新生児内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小眼","小児眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小耳咽","小児耳鼻いんこう科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小皮","小児皮膚科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小新生","小児科（新生児）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小泌","小児泌尿器科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小腫外","小児腫瘍外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小心臓外","小児心臓外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小整外","小児整形外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小脳神外","小児脳神経外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小循内","小児循環器内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小アレ","小児アレルギー科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小リハ","小児リハビリテーション科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小感染内","小児感染症内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小漢内","小児漢方内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小腫内","小児腫瘍内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小心療内","小児心療内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小神内","小児神経内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小腎内","小児腎臓内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小内分内","小児内分泌内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小代内","小児代謝内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小血液内","小児血液内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小救","小児救急科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","循小","循環器小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","心臓小","心臓小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢小","漢方小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","神小","神経小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腎小","腎臓小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","新生外","新生児外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","新生小","新生児小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小新生循","小児科（新生児循環器）","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","児心療内","児童心療内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小形外","小児形成外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","脳神小","脳神経小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","緩小","緩和ケア小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小放","小児放射線科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","呼小","呼吸器小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小リウ","小児リウマチ科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","内分小","内分泌小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","代小","代謝小児科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小消内","小児消化器内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小放治","小児放射線治療科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小糖尿内","小児糖尿病内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小脳神内","小児脳神経内科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","眼","眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢眼","漢方眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","糖尿眼","糖尿病眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","神眼","神経眼科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","耳","耳鼻科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","咽","咽喉科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","耳咽","耳鼻咽喉科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","気食耳咽","気管食道・耳鼻いんこう科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","頭頸耳咽","頭頸部・耳鼻いんこう科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢耳咽","漢方耳鼻咽喉科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","精","精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","神","神経科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","精衛","精神衛生科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","老年精","老年精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","神精","神経精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","漢精","漢方精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","思春精","思春期精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","腫精","腫瘍精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","心療精","心療精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","高齢精","高齢者精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","女精","女性精神科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","口外","口腔外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","歯","歯科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","歯口外","歯科口腔外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","矯歯","矯正歯科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小歯","小児歯科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","矯歯専","矯正歯科専門","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小歯専","小児歯科専門","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小矯歯","小児矯正歯科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","小歯口外","小児歯科口腔外科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","検査","検査科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","集検","集団検診科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","人ド","人間ドック科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","健管","健康管理科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","予防","予防医学科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","環保","環境保健科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","臨病","臨床病理科／総合臨床科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","ホス","ホスピス","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","臨検","臨床検査科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","女臨検","女性臨床検査科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","高齢臨検","高齢者臨床検査科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","解剖","解剖","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","生理","生理","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","生化","生化","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","薬理","薬理","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","病理","病理","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","細菌","細菌","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","衛生","衛生","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","公衛","公衆衛生科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","法医","法医学","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","病診","病理診断科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","乳病診","乳腺病理診断科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","遺","遺伝科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","職","職業病科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","東洋","東洋医学科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","航空","航空医学科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","宇宙","宇宙医学科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","高圧","高圧医学科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","一般","全科","NULL"
"20251120071031","ACU_SYS","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0","NULL","NULL","02","NULL","総合診","総合診療科","NULL"
